,Time,Torque,Position,Command Position
18490,61.64471912384033,-0.2733763754367828,0.1382300704717636,0.0
18491,61.64520001411438,-0.2816282113393147,0.1382300704717636,0.0
18492,61.65029430389404,-0.2898800472418467,0.1382300704717636,0.0
18493,61.65473771095276,-0.2981318831443786,0.1382300704717636,0.0
18494,61.65553689002991,-0.29522496461868286,0.1382300704717636,0.0
18495,61.66009330749512,-0.29231804609298706,0.1382300704717636,0.0
18496,61.667463064193726,-0.2894111275672913,0.13665927946567535,0.0
18497,61.667787075042725,-0.28898486495018005,0.1350884884595871,0.0
18498,61.670178174972534,-0.28855860233306885,0.1350884884595871,0.0
18499,61.67471528053284,-0.2881323397159576,0.1350884884595871,0.0
18500,61.67503094673157,-0.28825061519940687,0.1350884884595871,0.0
18501,61.68014049530029,-0.2883688906828562,0.1350884884595871,0.0
18502,61.684720039367676,-0.2884871661663055,0.1350884884595871,0.0
18503,61.685163497924805,-0.278500368197759,0.1350884884595871,0.0
18504,61.69008922576904,-0.2685135702292124,0.1350884884595871,0.0
18505,61.69471549987793,-0.2585267722606659,0.1350884884595871,0.0
18506,61.69596838951111,-0.24479019145170847,0.1350884884595871,0.0
18507,61.70010423660278,-0.23105361064275104,0.1350884884595871,0.0
18508,61.70461559295654,-0.2173170298337936,0.13351769000291824,0.0
18509,61.70563101768494,-0.21336629986762998,0.1319468915462494,0.0
18510,61.709978342056274,-0.20941556990146634,0.1319468915462494,0.0
18511,61.714728355407715,-0.2054648399353027,0.1319468915462494,0.0
18512,61.715172290802,-0.22867604096730546,0.1319468915462494,0.0
18513,61.720165967941284,-0.25188724199930823,0.1319468915462494,0.0
18514,61.72472929954529,-0.275098443031311,0.1319468915462494,0.0
18515,61.72539258003235,-0.27860001722971595,0.1319468915462494,0.0
18516,61.730127573013306,-0.2821015914281209,0.1288052946329116,0.0
18517,61.736502170562744,-0.2856031656265259,0.1288052946329116,0.0
18518,61.73774814605713,-0.2908957799275716,0.1288052946329116,0.0
18519,61.74006748199463,-0.29618839422861737,0.1288052946329116,0.0
18520,61.74479913711548,-0.3014810085296631,0.12723450362682337,0.0
18521,61.745015144348145,-0.3002624015013377,0.1256637126207351,0.0
18522,61.7500364780426,-0.29904379447301227,0.1256637126207351,0.0
18523,61.75487208366394,-0.2978251874446869,0.1256637126207351,0.0
18524,61.755433559417725,-0.2908021907011668,0.1256637126207351,0.0
18525,61.759955406188965,-0.28377919395764667,0.1225221157073974,0.0
18526,61.7647442817688,-0.2767561972141266,0.1225221157073974,0.0
18527,61.76597738265991,-0.27900935212771094,0.1225221157073974,0.0
18528,61.76995062828064,-0.28126250704129535,0.1225221157073974,0.0
18529,61.774781227111816,-0.2835156619548797,0.1225221157073974,0.0
18530,61.77524709701538,-0.28597274422645563,0.1225221157073974,0.0
18531,61.780174016952515,-0.28842982649803156,0.1193805187940597,0.0
18532,61.784690856933594,-0.2908869087696075,0.1193805187940597,0.0
18533,61.785521268844604,-0.30662988622983295,0.1193805187940597,0.0
18534,61.79010057449341,-0.32237286369005835,0.1193805187940597,0.0
18535,61.79477858543396,-0.3381158411502838,0.1193805187940597,0.0
18536,61.79525089263916,-0.3411787549654643,0.1193805187940597,0.0
18537,61.800244092941284,-0.3442416687806447,0.1193805187940597,0.0
18538,61.804713010787964,-0.3473045825958252,0.1193805187940597,0.0
18539,61.80514979362488,-0.315220961968104,0.1193805187940597,0.0
18540,61.81018042564392,-0.2831373413403829,0.1193805187940597,0.0
18541,61.814799070358276,-0.2510537207126617,0.11780972406268114,0.0
18542,61.81696319580078,-0.2483229239781697,0.1162389293313026,0.0
18543,61.82013726234436,-0.24559212724367777,0.1162389293313026,0.0
18544,61.824678897857666,-0.2428613305091858,0.1162389293313026,0.0
18545,61.82493448257446,-0.23874456683794656,0.1162389293313026,0.0
18546,61.83018469810486,-0.23462780316670734,0.1162389293313026,0.0
18547,61.83470940589905,-0.2305110394954681,0.1162389293313026,0.0
18548,61.83521580696106,-0.24284498890240983,0.1162389293313026,0.0
18549,61.840182065963745,-0.25517893830935157,0.1162389293313026,0.0
18550,61.84471654891968,-0.2675128877162933,0.1162389293313026,0.0
18551,61.845322370529175,-0.2799913287162781,0.1162389293313026,0.0
18552,61.85022568702698,-0.2924697697162628,0.1162389293313026,0.0
18553,61.854788303375244,-0.3049482107162476,0.1162389293313026,0.0
18554,61.85562086105347,-0.2845315337181092,0.1162389293313026,0.0
18555,61.86010766029358,-0.26411485671997076,0.1130973324179649,0.0
18556,61.86479592323303,-0.2436981797218323,0.1130973324179649,0.0
18557,61.86532735824585,-0.2578632136185964,0.1130973324179649,0.0
18558,61.8700156211853,-0.2720282475153605,0.1130973324179649,0.0
18559,61.87493658065796,-0.2861932814121246,0.1130973324179649,0.0
18560,61.876179218292236,-0.27651632825533545,0.1130973324179649,0.0
18561,61.88009524345398,-0.2668393750985463,0.1130973324179649,0.0
18562,61.884955406188965,-0.2571624219417572,0.1130973324179649,0.0
18563,61.88571310043335,-0.2643767793973287,0.1130973324179649,0.0
18564,61.89018130302429,-0.2715911368529002,0.1130973324179649,0.0
18565,61.894914865493774,-0.2788054943084717,0.1130973324179649,0.0
18566,61.896361351013184,-0.29294416308403015,0.1130973324179649,0.0
18567,61.90012526512146,-0.3070828318595886,0.1130973324179649,0.0
18568,61.90464949607849,-0.3212215006351471,0.1130973324179649,0.0
18569,61.906232595443726,-0.30876941482226056,0.1130973324179649,0.0
18570,61.910109996795654,-0.29631732900937396,0.1130973324179649,0.0
18571,61.91491198539734,-0.2838652431964874,0.1130973324179649,0.0
18572,61.91549324989319,-0.28317394852638245,0.1130973324179649,0.0
18573,61.92011499404907,-0.28248265385627747,0.1130973324179649,0.0
18574,61.924787282943726,-0.2817913591861725,0.1130973324179649,0.0
18575,61.92531728744507,-0.2840770383675893,0.1130973324179649,0.0
18576,61.93005061149597,-0.28636271754900616,0.1130973324179649,0.0
